Producto,Categoria del Producto,Precio,Costo de Envio,Fecha de Compra,Vendedor,Lugar de Compra,Calificacion,Metodo de Pago,Cantidad de Cuotas,Latitud,Longitud
Lavavajillas,Electrodomesicos,1127900,58200,9/9/2020,Maria Alfonso,Bogota,5,Cupon,1,4.60971,-74.08175
Refrigerador,Electrodomesicos,1553700,80900,3/9/2020,Juan Fernandez,Bogota,3,Nequi,1,4.60971,-74.08175
Dashboards con Power BI,Libros,39600,2600,2/5/2022,Juliana Costa,Bogota,4,Nequi,1,4.60971,-74.08175
Sillon,Muebles,256100,11800,29/09/2022,Pedro Gomez,Cali,5,Tarjeta de credito,4,3.43722,-76.5225
Microondas,Electrodomesicos,557000,27800,2/2/2022,Izabela de Leon,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,22700,0,10/11/2022,Juliana Costa,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,70800,4000,25/12/2021,Blanca Ramirez,Medellin,1,Tarjeta de credito,2,6.25184,-75.56359
Set de vasos,Articulos para el hogar,29300,1800,14/01/2022,Felipe Santos,Cartagena,4,Tarjeta de credito,1,10.39972,-75.51444
Lavavajillas,Electrodomesicos,1224000,65400,26/03/2020,Izabela de Leon,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Mesa de comedor,Muebles,182100,9900,4/12/2022,Pedro Gomez,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Mesa de noche,Muebles,324900,17700,23/11/2020,Rafael Acosta,Bogota,4,Nequi,1,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,609700,30700,20/04/2020,Blanca Ramirez,Medellin,3,Nequi,1,6.25184,-75.56359
Armario,Muebles,511900,27500,28/03/2021,Felipe Santos,Leticia,4,Tarjeta de credito,3,-4.21528,-69.94056
Cama box,Muebles,641600,32400,4/5/2020,Felipe Santos,Cali,5,Nequi,1,3.43722,-76.5225
Asistente virtual,Electronicos,224900,12600,11/11/2022,Mariana Herrera,Barranquilla,4,Tarjeta de credito,4,10.96854,-74.78132
Ajedrez de madera,Juguetes,29000,1900,1/9/2020,Maria Alfonso,Medellin,5,Nequi,1,6.25184,-75.56359
Guitarra electrica,Instrumentos musicales,757400,40500,12/7/2020,Juliana Costa,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Olla de presion,Articulos para el hogar,68600,1800,12/8/2020,Juliana Costa,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,836900,42800,1/8/2022,Mariana Herrera,Medellin,5,Nequi,1,6.25184,-75.56359
Silla de oficina,Muebles,264600,21500,27/01/2020,Pedro Gomez,Cali,5,Nequi,1,3.43722,-76.5225
Estufa,Electrodomesicos,465700,23000,7/1/2022,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Sofa reclinable,Muebles,731800,39200,5/1/2023,Juliana Costa,Medellin,5,Nequi,1,6.25184,-75.56359
Modelado predictivo,Libros,50700,2900,19/01/2023,Lucas Olivera,Pereira,4,Cupon,1,4.81333,-75.69611
Bloques de construccion,Juguetes,37500,0,10/8/2022,Maria Alfonso,Cali,4,Nequi,1,3.43722,-76.5225
Set de ollas,Articulos para el hogar,193900,8500,1/8/2021,Angel Rodriguez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Bateria,Instrumentos musicales,646600,34900,28/07/2022,Blanca Ramirez,Bogota,1,Tarjeta de credito,6,4.60971,-74.08175
Cama box,Muebles,679400,36600,4/11/2022,Felipe Santos,Cocuta,5,Tarjeta de credito,1,7.89391,-72.50782
Kit de bancas,Muebles,327200,15600,23/10/2020,Izabela de Leon,Neiva,5,Nequi,1,2.9273,-75.28189
Tablet ABXY,Electronicos,980200,60900,1/8/2020,Pedro Gomez,Bogota,2,Tarjeta de credito,1,4.60971,-74.08175
Armario,Muebles,498400,24700,2/9/2022,Santiago Silva,Santa Marta,1,Tarjeta de credito,6,11.24079,-74.19904
Dinosaurio Rex,Juguetes,15500,1200,25/05/2022,Beatriz Morales,Bucaramanga,5,Nequi,1,7.12539,-73.1198
Olla de presion,Articulos para el hogar,95700,5600,23/04/2022,Juan Fernandez,Cali,5,Tarjeta de credito,4,3.43722,-76.5225
Estufa,Electrodomesicos,513100,25500,24/05/2020,Blanca Ramirez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Mochila,Deportes y diversion,90800,6100,4/1/2021,Juliana Costa,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cubo magico 8x8,Juguetes,9200,0,24/11/2021,Camila Rivera,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Refrigerador,Electrodomesicos,2199700,115300,14/03/2022,Felipe Santos,Medellin,5,Tarjeta de credito,8,6.25184,-75.56359
Auriculares,Electronicos,102900,6100,14/09/2020,Juan Fernandez,Santa Marta,5,Tarjeta de credito,5,11.24079,-74.19904
Lavavajillas,Electrodomesicos,1393400,72400,25/10/2022,Beatriz Morales,Cali,4,Nequi,1,3.43722,-76.5225
Muneca bebe,Juguetes,49600,800,2/6/2021,Pedro Gomez,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Guitarra acustica,Instrumentos musicales,334900,18500,9/10/2021,Juan Fernandez,Barranquilla,3,Tarjeta de credito,4,10.96854,-74.78132
Armario,Muebles,517900,28200,15/10/2020,Camila Rivera,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Bloques de construccion,Juguetes,32800,0,15/05/2021,Maria Alfonso,Bogota,5,Cupon,1,4.60971,-74.08175
Lavadora de ropa,Electrodomesicos,1397300,72600,25/12/2022,Juliana Costa,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Cubo magico 8x8,Juguetes,17200,0,13/11/2020,Juan Fernandez,Bucaramanga,4,Tarjeta de credito,2,7.12539,-73.1198
Armario,Muebles,516300,34300,10/8/2022,Juan Fernandez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Cama box,Muebles,669800,33900,30/04/2020,Camila Rivera,Bogota,5,Cupon,1,4.60971,-74.08175
Auriculares con microfono,Electronicos,136900,5500,3/3/2023,Mariana Herrera,Medellin,1,Tarjeta de credito,5,6.25184,-75.56359
Cama box,Muebles,645800,35600,28/11/2021,Blanca Ramirez,Medellin,3,Tarjeta de credito,1,6.25184,-75.56359
Balon de baloncesto,Deportes y diversion,73700,2100,19/12/2022,Izabela de Leon,Cali,1,Tarjeta de credito,2,3.43722,-76.5225
Cuerda para saltar,Deportes y diversion,12600,900,11/10/2020,Camila Rivera,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Armario,Muebles,502400,27100,8/12/2020,Santiago Silva,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Muneca bebe,Juguetes,58600,3800,7/7/2020,Felipe Santos,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Auriculares,Electronicos,43300,7100,12/12/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,45500,3100,10/7/2020,Camila Rivera,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Dashboards con Power BI,Libros,29800,2000,3/11/2021,Izabela de Leon,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Balon de baloncesto,Deportes y diversion,61900,3500,30/09/2022,Pedro Gomez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Auriculares con microfono,Electronicos,76600,4300,21/09/2021,Santiago Silva,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,67700,1800,20/03/2022,Lucas Olivera,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Vaso termico,Deportes y diversion,38600,0,11/4/2020,Angel Rodriguez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cuberteria,Articulos para el hogar,39700,5500,13/01/2021,Blanca Ramirez,Medellin,2,Tarjeta de credito,1,6.25184,-75.56359
Olla de presion,Articulos para el hogar,87000,4800,31/01/2022,Camila Rivera,Cali,5,Tarjeta de credito,4,3.43722,-76.5225
Muneca bebe,Juguetes,43400,0,20/04/2021,Camila Rivera,Pereira,4,Tarjeta de credito,7,4.81333,-75.69611
Auriculares,Electronicos,139600,7900,17/01/2023,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Set de ollas,Articulos para el hogar,204700,11300,3/7/2022,Maria Alfonso,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Smart TV,Electronicos,1275500,66100,12/6/2020,Felipe Santos,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Secadora de ropa,Electrodomesicos,1243900,64400,6/4/2020,Felipe Santos,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Refrigerador,Electrodomesicos,2062800,108000,19/11/2021,Izabela de Leon,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Lavavajillas,Electrodomesicos,1226400,71200,6/6/2022,Beatriz Morales,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,21100,1300,23/12/2022,Mariana Herrera,Bogota,5,Cupon,1,4.60971,-74.08175
Set de vasos,Articulos para el hogar,27800,1700,24/08/2021,Santiago Silva,Medellin,1,Tarjeta de credito,2,6.25184,-75.56359
Olla de presion,Articulos para el hogar,68400,1800,29/04/2020,Mariana Herrera,Medellin,3,Tarjeta de debito,1,6.25184,-75.56359
Iphone 15,Electronicos,1947100,104300,10/1/2020,Blanca Ramirez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Ajedrez de madera,Juguetes,24800,1700,1/11/2022,Lucas Olivera,Bucaramanga,1,Tarjeta de credito,1,7.12539,-73.1198
Cubo magico 8x8,Juguetes,18700,0,28/04/2022,Juan Fernandez,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Ciencia de datos con Python,Libros,50900,900,30/10/2021,Lucas Olivera,Bogota,1,Tarjeta de credito,3,4.60971,-74.08175
Auriculares,Electronicos,64000,1600,29/11/2022,Santiago Silva,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Kit de bancas,Muebles,312900,16900,15/05/2022,Beatriz Morales,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Guitarra electrica,Instrumentos musicales,865500,44300,14/04/2021,Izabela de Leon,Medellin,3,Tarjeta de credito,10,6.25184,-75.56359
Juego de mesa,Juguetes,160400,6700,10/11/2021,Juan Fernandez,Medellin,4,Tarjeta de credito,6,6.25184,-75.56359
Balon de voleibol,Deportes y diversion,58900,1300,26/05/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,23000,1700,15/12/2022,Blanca Ramirez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,45600,2600,20/03/2021,Lucas Olivera,Bogota,3,Tarjeta de credito,2,4.60971,-74.08175
Mesa de noche,Muebles,332800,15900,12/11/2020,Pedro Gomez,Cali,5,Tarjeta de credito,6,3.43722,-76.5225
Set de ollas,Articulos para el hogar,101200,3600,28/04/2020,Maria Alfonso,Barranquilla,5,Tarjeta de credito,4,10.96854,-74.78132
Iphone 15,Electronicos,2383900,127200,25/12/2021,Lucas Olivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Mesa de comedor,Muebles,244200,13700,3/9/2021,Felipe Santos,Pereira,5,Tarjeta de credito,4,4.81333,-75.69611
Pandereta,Instrumentos musicales,42200,0,9/10/2022,Izabela de Leon,Bogota,1,Tarjeta de credito,4,4.60971,-74.08175
Cama king,Muebles,625200,31500,22/09/2021,Pedro Gomez,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Smart TV,Electronicos,1745700,91100,4/2/2023,Angel Rodriguez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Cubo magico 8x8,Juguetes,11900,0,22/07/2022,Santiago Silva,Leticia,5,Tarjeta de credito,1,-4.21528,-69.94056
Celular ABXY,Electronicos,988100,52800,27/02/2022,Lucas Olivera,Santa Marta,4,Tarjeta de credito,4,11.24079,-74.19904
Armario,Muebles,518500,25800,22/05/2020,Santiago Silva,Bogota,4,Tarjeta de credito,6,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,699300,42000,12/4/2021,Pedro Gomez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Auriculares,Electronicos,112100,6400,18/07/2022,Juan Fernandez,Medellin,1,Tarjeta de credito,3,6.25184,-75.56359
Microondas,Electrodomesicos,420300,23600,5/10/2022,Angel Rodriguez,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Bateria,Instrumentos musicales,490900,26400,21/04/2022,Blanca Ramirez,Villavicencio,4,Tarjeta de credito,1,4.142,-73.62664
Bicicleta,Deportes y diversion,646900,32600,18/03/2023,Blanca Ramirez,Bogota,5,Nequi,1,4.60971,-74.08175
Cubo magico 8x8,Juguetes,18000,1600,27/05/2022,Santiago Silva,Villavicencio,3,Tarjeta de credito,10,4.142,-73.62664
Juego de mesa,Juguetes,167800,7100,28/04/2021,Felipe Santos,Bogota,5,Nequi,1,4.60971,-74.08175
Iniciando en programacion,Libros,50100,900,28/10/2020,Izabela de Leon,Riohacha,3,Tarjeta de credito,1,11.54444,-72.90722
Tablet ABXY,Electronicos,1611300,86000,19/04/2020,Blanca Ramirez,Medellin,1,Tarjeta de credito,3,6.25184,-75.56359
Ciencia de datos con Python,Libros,60700,1400,31/07/2020,Blanca Ramirez,Medellin,3,Nequi,1,6.25184,-75.56359
Sofa reclinable,Muebles,660400,33400,26/02/2023,Izabela de Leon,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Muneca bebe,Juguetes,45000,0,27/11/2022,Rafael Acosta,Bogota,1,Tarjeta de credito,5,4.60971,-74.08175
Estufa,Electrodomesicos,933400,47900,6/8/2022,Juan Fernandez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Vaso termico,Deportes y diversion,62700,5700,20/04/2022,Felipe Santos,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
TV LED UHD 4K,Electronicos,2799500,147300,20/08/2020,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,718400,38600,1/2/2021,Santiago Silva,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Asistente virtual,Electronicos,221200,12200,21/04/2022,Santiago Silva,Bogota,3,Nequi,1,4.60971,-74.08175
Set de vasos,Articulos para el hogar,19500,0,8/3/2020,Felipe Santos,Bogota,4,Nequi,1,4.60971,-74.08175
Secadora de ropa,Electrodomesicos,1376500,73700,13/02/2022,Izabela de Leon,Bogota,1,Tarjeta de credito,8,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,39400,2500,19/06/2021,Juan Fernandez,Bogota,5,Nequi,1,4.60971,-74.08175
Sillon,Muebles,253700,13700,21/04/2020,Maria Alfonso,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Cama king,Muebles,400400,21700,29/01/2020,Santiago Silva,Bogota,4,Nequi,1,4.60971,-74.08175
Vaso termico,Deportes y diversion,26900,1600,7/2/2022,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Tablet ABXY,Electronicos,1019600,54700,19/06/2021,Juliana Costa,Cali,5,Tarjeta de credito,10,3.43722,-76.5225
Estufa,Electrodomesicos,449000,22100,15/01/2021,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Estufa,Electrodomesicos,685400,36700,15/03/2020,Angel Rodriguez,Bogota,5,Nequi,1,4.60971,-74.08175
Kit de bancas,Muebles,235800,10700,4/9/2021,Maria Alfonso,Medellin,5,Tarjeta de credito,6,6.25184,-75.56359
Bloques de construccion,Juguetes,36600,2300,14/10/2021,Camila Rivera,Cali,3,Nequi,1,3.43722,-76.5225
Juego de mesa,Juguetes,153600,14000,5/1/2022,Angel Rodriguez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Kit de bancas,Muebles,244300,13200,6/8/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Mesa de centro,Muebles,179100,9900,1/7/2021,Angel Rodriguez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Mochila,Deportes y diversion,95300,3300,15/01/2021,Juliana Costa,Cali,5,Cupon,1,3.43722,-76.5225
Impresora,Electronicos,342200,18400,24/03/2020,Angel Rodriguez,Cali,5,Nequi,1,3.43722,-76.5225
Secadora de ropa,Electrodomesicos,1309200,70400,29/05/2020,Blanca Ramirez,Bogota,4,Tarjeta de debito,1,4.60971,-74.08175
Celular ABXY,Electronicos,1193100,65900,15/09/2022,Izabela de Leon,Bogota,5,Nequi,1,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,33300,2000,7/11/2022,Pedro Gomez,Bogota,5,Nequi,1,4.60971,-74.08175
Microondas,Electrodomesicos,632000,33900,19/05/2020,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,42200,6900,18/07/2021,Santiago Silva,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Silla de oficina,Muebles,497400,31200,9/10/2021,Beatriz Morales,Bogota,4,Tarjeta de credito,8,4.60971,-74.08175
Silla de oficina,Muebles,368300,19800,24/11/2022,Juan Fernandez,Pereira,5,Nequi,1,4.81333,-75.69611
Sofa reclinable,Muebles,645100,37700,18/05/2021,Maria Alfonso,Bogota,4,Tarjeta de debito,1,4.60971,-74.08175
Celular ABXY,Electronicos,759000,38600,29/02/2020,Blanca Ramirez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Cama king,Muebles,639600,34300,11/10/2020,Juliana Costa,Medellin,3,Nequi,1,6.25184,-75.56359
Cama king,Muebles,437400,32000,27/09/2021,Mariana Herrera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Mesa de noche,Muebles,241800,13900,23/12/2021,Pedro Gomez,Bucaramanga,5,Tarjeta de credito,3,7.12539,-73.1198
Estufa,Electrodomesicos,922900,53900,12/11/2021,Angel Rodriguez,Bogota,5,Tarjeta de debito,1,4.60971,-74.08175
Carrito de control remoto,Juguetes,59200,1300,2/2/2021,Felipe Santos,Pereira,5,Tarjeta de credito,1,4.81333,-75.69611
Olla de presion,Articulos para el hogar,54200,10100,7/1/2020,Felipe Santos,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Dashboards con Power BI,Libros,28900,3900,18/10/2021,Juliana Costa,Bogota,5,Nequi,1,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,61200,1400,27/06/2022,Izabela de Leon,Cali,1,Tarjeta de credito,5,3.43722,-76.5225
Cuberteria,Articulos para el hogar,46200,0,18/08/2021,Blanca Ramirez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Secadora de ropa,Electrodomesicos,940800,50500,18/12/2020,Rafael Acosta,Pereira,1,Tarjeta de credito,5,4.81333,-75.69611
Kit de bancas,Muebles,243700,11200,5/1/2022,Angel Rodriguez,Bucaramanga,5,Tarjeta de credito,1,7.12539,-73.1198
Sillon,Muebles,199500,10800,3/2/2022,Angel Rodriguez,Pereira,5,Tarjeta de credito,8,4.81333,-75.69611
Smart TV,Electronicos,1518200,81500,12/1/2023,Maria Alfonso,Pereira,4,Tarjeta de credito,5,4.81333,-75.69611
Lavadora de ropa,Electrodomesicos,1256300,65100,5/11/2022,Felipe Santos,Pereira,4,Tarjeta de credito,2,4.81333,-75.69611
Armario,Muebles,513000,27500,26/08/2020,Blanca Ramirez,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Olla de presion,Articulos para el hogar,53900,1100,20/04/2022,Mariana Herrera,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Vaso termico,Deportes y diversion,55600,3200,24/02/2020,Mariana Herrera,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Dashboards con Power BI,Libros,33400,0,6/3/2020,Rafael Acosta,Pereira,3,Tarjeta de credito,10,4.81333,-75.69611
Vaso termico,Deportes y diversion,59700,5600,20/03/2023,Blanca Ramirez,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Iniciando en programacion,Libros,51000,8600,8/1/2022,Juan Fernandez,Cali,5,Nequi,1,3.43722,-76.5225
Juego de mesa,Juguetes,135800,5400,29/12/2021,Santiago Silva,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Kit de bancas,Muebles,272500,12700,25/03/2022,Izabela de Leon,Bucaramanga,5,Tarjeta de credito,4,7.12539,-73.1198
Ajedrez de madera,Juguetes,26700,1900,10/4/2022,Blanca Ramirez,Medellin,1,Nequi,1,6.25184,-75.56359
Balon de baloncesto,Deportes y diversion,44200,0,29/04/2020,Beatriz Morales,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Guitarra electrica,Instrumentos musicales,936300,48000,26/09/2022,Santiago Silva,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Armario,Muebles,457900,22600,11/10/2021,Juan Fernandez,Pereira,1,Nequi,1,4.81333,-75.69611
Bicicleta,Deportes y diversion,667800,35800,9/7/2020,Pedro Gomez,Bucaramanga,4,Tarjeta de credito,2,7.12539,-73.1198
Bicicleta,Deportes y diversion,749800,38100,20/04/2020,Pedro Gomez,Medellin,4,Tarjeta de credito,10,6.25184,-75.56359
Set de ollas,Articulos para el hogar,149300,8300,8/2/2023,Juliana Costa,Bucaramanga,5,Tarjeta de credito,1,7.12539,-73.1198
Impresora,Electronicos,270200,14800,5/4/2022,Izabela de Leon,Bogota,2,Tarjeta de credito,3,4.60971,-74.08175
Ciencia de datos con Python,Libros,59500,1400,1/2/2022,Lucas Olivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Muneca bebe,Juguetes,58900,8800,7/3/2020,Maria Alfonso,Medellin,1,Tarjeta de credito,1,6.25184,-75.56359
Balon de voleibol,Deportes y diversion,54000,5300,27/08/2021,Mariana Herrera,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Modelado predictivo,Libros,50300,2900,20/02/2020,Beatriz Morales,Pereira,5,Tarjeta de credito,4,4.81333,-75.69611
Mesa de comedor,Muebles,233300,10600,15/05/2020,Angel Rodriguez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Dashboards con Power BI,Libros,38400,0,5/8/2022,Beatriz Morales,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Cuberteria,Articulos para el hogar,54300,1100,16/02/2023,Felipe Santos,Medellin,4,Tarjeta de credito,5,6.25184,-75.56359
Vaso termico,Deportes y diversion,25300,0,22/11/2022,Felipe Santos,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Secadora de ropa,Electrodomesicos,1191400,68100,28/03/2021,Beatriz Morales,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Mesa de noche,Muebles,292300,13800,3/6/2021,Beatriz Morales,Cartagena,1,Tarjeta de credito,1,10.39972,-75.51444
Armario,Muebles,523000,28100,1/8/2021,Angel Rodriguez,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,86100,2800,22/06/2021,Juliana Costa,Cali,5,Tarjeta de credito,3,3.43722,-76.5225
Iniciando en programacion,Libros,61600,3700,28/05/2022,Rafael Acosta,Bogota,5,Nequi,1,4.60971,-74.08175
Lavadora de ropa,Electrodomesicos,1456500,75700,16/01/2020,Izabela de Leon,Bogota,5,Nequi,1,4.60971,-74.08175
Silla de oficina,Muebles,258700,12000,17/05/2020,Angel Rodriguez,Cocuta,4,Nequi,1,7.89391,-72.50782
Lavavajillas,Electrodomesicos,1464700,76200,18/11/2020,Maria Alfonso,Cartagena,3,Tarjeta de credito,8,10.39972,-75.51444
Dashboards con Power BI,Libros,35200,0,1/7/2021,Beatriz Morales,Cali,5,Tarjeta de credito,8,3.43722,-76.5225
Juego de mesa,Juguetes,173300,7400,1/9/2021,Blanca Ramirez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Sillon,Muebles,214500,11900,24/02/2021,Rafael Acosta,Bogota,4,Tarjeta de credito,6,4.60971,-74.08175
Set de vasos,Articulos para el hogar,40800,6900,15/04/2020,Mariana Herrera,Barranquilla,5,Tarjeta de credito,10,10.96854,-74.78132
Secadora de ropa,Electrodomesicos,972400,52200,19/11/2021,Rafael Acosta,Bogota,4,Tarjeta de credito,5,4.60971,-74.08175
Smartwatch,Electronicos,128400,7900,7/11/2021,Juliana Costa,Cartagena,5,Tarjeta de credito,2,10.39972,-75.51444
Smart TV,Electronicos,1443700,75100,3/3/2022,Rafael Acosta,Cali,5,Nequi,1,3.43722,-76.5225
Mochila,Deportes y diversion,112000,6400,27/01/2023,Mariana Herrera,Pereira,1,Tarjeta de credito,10,4.81333,-75.69611
Cama king,Muebles,665600,35800,29/06/2020,Maria Alfonso,Cali,1,Tarjeta de credito,5,3.43722,-76.5225
Microondas,Electrodomesicos,555300,27800,29/09/2021,Juan Fernandez,Cartagena,3,Tarjeta de credito,7,10.39972,-75.51444
Sofa reclinable,Muebles,612100,33000,21/07/2020,Lucas Olivera,Barranquilla,4,Tarjeta de credito,3,10.96854,-74.78132
Cama box,Muebles,640700,34300,3/1/2021,Camila Rivera,Barranquilla,5,Tarjeta de credito,1,10.96854,-74.78132
